id,participant,date,secondary_task,episode_number,n_distractors,n_targets,angle_max,angle_min,radius,speed_min,speed_max,RSI,SRI_max,presentation_time,fixation_time,tracking_time,probe_time,nb_target_retrieved,nb_distract_retrieved,id_session,finished_session
11340,laetitia-teo,2020-11-12 23:00:00+00:00,none,3442,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11339,laetitia-teo,2020-11-12 23:00:00+00:00,none,3441,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11336,laetitia-teo,2020-11-12 23:00:00+00:00,none,3440,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11334,laetitia-teo,2020-11-12 23:00:00+00:00,none,3439,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11332,laetitia-teo,2020-11-12 23:00:00+00:00,none,3438,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11330,laetitia-teo,2020-11-12 23:00:00+00:00,none,3437,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11329,laetitia-teo,2020-11-12 23:00:00+00:00,none,3436,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11327,laetitia-teo,2020-11-12 23:00:00+00:00,none,3435,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11325,laetitia-teo,2020-11-12 23:00:00+00:00,none,3434,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11323,laetitia-teo,2020-11-12 23:00:00+00:00,none,3433,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11321,laetitia-teo,2020-11-12 23:00:00+00:00,none,3432,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11319,laetitia-teo,2020-11-12 23:00:00+00:00,none,3431,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
